084039	19
084040	19
084042	19
084043	19
085001	19
085002	19
085003	19
085005	19
085006	19
085008	19
085010	19
085011	19
085014	19
084035	19
084037	19
085020	19
085021	19
085022	19
086002	19
082025	19
082026	19
082029	19
082030	19
083051	19
083052	19
083053	19
083054	19
083055	19
083056	19
083057	19
083058	19
083059	19
083060	19
082032	19
082033	19
083061	19
083062	19
083063	19
083065	19
083067	19
083068	19
083069	19
083070	19
083071	19
083072	19
082037	19
082038	19
082039	19
082040	19
082041	19
082042	19
082044	19
083073	19
083074	19
083075	19
083078	19
083079	19
083080	19
083081	19
083082	19
082047	19
082051	19
082052	19
083083	19
083085	19
083086	19
083087	19
083088	19
083090	19
083091	19
083092	19
083093	19
083094	19
083095	19
083096	19
083100	19
083101	19
083102	19
083103	19
083104	19
082055	19
082056	19
083108	19
084002	19
082058	19
082059	19
082060	19
082061	19
084004	19
084005	19
084006	19
084007	19
084008	19
086017	19
086020	19
087001	19
087013	19
087014	19
087020	19
087022	19
087026	19
087028	19
087035	19
087036	19
089003	19
089004	19
089007	19
089008	19
087040	19
087043	19
087046	19
087056	19
087057	19
087058	19
088004	19
088007	19
082062	19
082065	19
082066	19
082068	19
081002	19
084013	19
084014	19
084015	19
084016	19
082069	19
082072	19
082074	19
082075	19
082076	19
081009	19
081010	19
084019	19
084022	19
082077	19
082078	19
082080	19
082081	19
082082	19
083001	19
083002	19
083003	19
084024	19
084025	19
083004	19
083006	19
083008	19
083010	19
083011	19
083012	19
083013	19
083014	19
081016	19
081017	19
081019	19
081020	19
084032	19
086005	19
083015	19
083016	19
083017	19
083018	19
083019	19
083020	19
083021	19
083022	19
081023	19
082001	19
082002	19
086006	19
086008	19
083023	19
083024	19
083025	19
083026	19
083027	19
083028	19
083029	19
083030	19
083031	19
083034	19
082003	19
082008	19
082010	19
082011	19
086010	19
083035	19
083036	19
083037	19
083038	19
083039	19
083040	19
082012	19
082015	19
082016	19
082018	19
086013	19
083042	19
083043	19
083044	19
083045	19
083046	19
083047	19
083050	19
082019	19
082024	19
089020	19
